movie_id,title,overview,vote_average,poster_path,genres,director,actors,vader_sentiment
1408493,The Turkish Coffee Table,"When Zehra and İbrahim, a couple adjusting to new parenthood, argue over a coffee table, it seems like a harmless domestic spat. Wanting to assert himself for once, İbrahim insists on buying it. But when he’s left alone to assemble it, he makes a single irreversible mistake — and begins spiraling into a pit of lies, panic, and performative calm as he tries to hide the truth from the people he loves the most.",6.667,/keGMCONOSK0omAk1uMdilSftePd.jpg,Thriller|Horror,Can Evrenol,Alper Kul|Algı Eke|Hatice Aslan|Özgür Emre Yıldırım|Elif Sevinç,-0.6705
1706011,Anak-Anak Bambu,"Netta planned to sell the orphanage to solve her family's problems. However, after getting to know the orphans living there, especially Gebang, she realized that family isn't just about blood ties, but about caring for each other. This journey led Netta to discover the meaning of family that had been missing from her life.",0.0,/w1vv9ku2xmtIh5eSGAHQW0ruyq.jpg,Drama|Family,Dyan Sunu Prastowo,Ayushita Nugraha|Fairuz A. Rafiq|M. Adhiyat|Sonny Septian|Irgi Fahrezi,0.2617
1463700,Amityville Backrooms,"After visiting a house in Amityville, Keith finds himself suddenly transported to another realm within the home, with no way to get out. Every door he tries leads him back into the very part of the house that he first found himself in.",0.0,/dHav4O8TXwhFNBvekwUNcg5NE7B.jpg,Horror|Mystery,Evan Jacobs,Chris Lohman|Mike Hartsfield|Chris Aldis|Bill Dawson|Francis Erdman,-0.296
1387976,Videoheaven,"Since the 1980s, the video shop has been a desperately necessary space for film culture. In Videoheaven, Alex Ross Perry tells the story of the neighbourhood video shop to consider wider, changing social histories, using appropriated footage from the high and lowbrow.",6.0,/n5CziKEE050jWJF2OsF8v9IDYuh.jpg,Documentary,Alex Ross Perry,Maya Hawke,-0.6705
1480790,The Sin Trade,"In the late 1990s, detective Chi Feng navigates a violent turf war between rival trafficking syndicates to dismantle both criminal groups and rescue a group of abducted women.",9.0,/8tR18t50eaZU4UI3rPJuZknroJ4.jpg,Crime|Action|Mystery,Cheng Siyi,Ashton Chen|Wang Zhener|Liu Fengchao|Liu Yitong|Wei Xiaodong,-0.9042
1706197,Scandal Queen,"An erotic thriller about Mara, a woman who seduces celebrities and influencers to secretly film and blackmail them for money. But when love enters the picture, her dangerous scheme begins to fall apart.",7.5,/45A4e9Z7yA2zvFJH5DDlr7aBQlm.jpg,Drama,Topel Lee,Karen Lopez|Rhian Rivera|Dimple Rubia|Nico Locco|Ardy Raymundo,0.431
1540365,Hippo's Revenge,"A father and daughter prepare to open their Safari Rescue in England, featuring a mother hippo and her calf. But when a ruthless criminal plots to steal them under the cover of night, chaos erupts.",1.0,/xu6HoxH9J6BqSkl5u6sR4GOpjSw.jpg,Horror,Sam P. Green,Jason Bailey|Jenna N. Wilson|Evyn George|Tom Marchant|Michael Hoad,-0.93
1192730,The Mother and the Bear,"When her daughter falls into a temporary coma after an accident at her home in Winnipeg, Sara, an overbearing Korean mother travels from Seoul to Canada and vows to keep her daughter safe forever by catfishing a husband for her online.",0.0,/wFn8cdXDjZ32KBvXwLsFM9RtFdE.jpg,Comedy|Drama,Johnny Ma,Kim Ho-jung|Lee Won-jae|Jonathan Kim|Amara Pedroso|Kalyn Bomback,-0.0516
1714130,Toy Story 5: Zhuazhou,"Promotional short film for ""Toy Story 5"" produced by Shanghai Animation Film Studio. The short tells the story of a bond between a boy and his Buzz Lightyear spanning over decades.",7.0,/vmq3IU4hNCNs85YmGCUbPkcq3f6.jpg,Animation|Family|Drama,Yang Mu,,0.0
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,8.48,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,Adventure|Drama|Science Fiction,Christopher Nolan,Matthew McConaughey|Anne Hathaway|Michael Caine|Jessica Chastain|Casey Affleck,0.34
1003598,Avengers: Secret Wars,An upcoming film in Phase Six of the Marvel Cinematic Universe (MCU) and the finale of The Multiverse Saga. Plot TBA.,0.0,/f0YBuh4hyiAheXhh4JnJWoKi9g5.jpg,Science Fiction|Action|Adventure,Joe Russo,Robert Downey Jr.|Pedro Pascal|Vanessa Kirby|Ebon Moss-Bachrach|Joseph Quinn,0.4215
957452,The Crow,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.",5.786,/g8TbOXrNMuqq7AaKqdvqS2oG4ob.jpg,Action|Fantasy|Horror,Rupert Sanders,Bill Skarsgård|FKA twigs|Danny Huston|Josette Simon|Laura Birn,-0.9231
1718636,Sanctus House,"Four college students venture to a storied haunted house over night. The goal is simple, obtain research for a paper they are writing on urban myths and legends. A caretaker, played by Richard Grieco, greets them and offers to share the tale of the home's tragic beginnings. As events unfold, the group starts to understand there's more to the stories.",3.0,/ium6rECjmJAxoEugNHQ9WJ6D0BZ.jpg,Horror,Kenyon T. Henry,Liberty Knowles|Sandra Rae Miller|David Joel Stevenson|Genna-Leigh Ivey|Richard Grieco,-0.2263
1424965,Ice Skater,"A survival drama about an ice skater stranded on an ice floe at the Arctic Sea. When the ice floe starts to float towards south and melt, the ice skater must use all means necessary to survive.",0.0,/m93BKabB7Je8WQACed58BXeHNNR.jpg,Drama|Thriller,Taavi Vartia,Thea Sofie Loch Næss|Nikos Koukas|Mimi Roivainen|Jasmin Simonen,0.0
1662350,Midnight Elevator,,3.0,/8DkkS0o2dmOWLaOlAOng5svKkrr.jpg,Thriller|Horror,Zhang Laizhi,Liu Bo|Zhao Shuai|Zhang Huizi|Sun Zhengyu|Han Sanming,0.0
1400336,Focker-In-Law,"Henry, son of Greg and Pam Focker, faces family chaos when he decides to marry a strong-willed woman who appears to be his complete mismatch.",0.0,/gPdzdeehaoaYqxH2rA6yayEDSsS.jpg,Comedy|Romance,John Hamburg,Robert De Niro|Ben Stiller|Ariana Grande|Owen Wilson|Blythe Danner,-0.5719
974576,Conclave,"After the unexpected death of the Pope, Cardinal Lawrence is tasked with managing the covert and ancient ritual of electing a new one. Sequestered in the Vatican with the Catholic Church’s most powerful leaders until the process is complete, Lawrence finds himself at the center of a conspiracy that could lead to its downfall.",7.194,/m5x8D0bZ3eKqIVWZ5y7TnZ2oTVg.jpg,Drama|Thriller,Edward Berger,Ralph Fiennes|Stanley Tucci|John Lithgow|Isabella Rossellini|Lucian Msamati,-0.6378
1437873,Band Together,"Two years after the tragic sinking of a fishing boat that shook a small seaside town, members of the rondalla, a traditional Galician music band, decide to get back together in the endeavour to recover their enthusiasm and leave the grieving behind.",7.4,/uJOrqnO813BN3VuYYCkMzX53YVV.jpg,Drama|Music,Daniel Sánchez Arévalo,Javier Gutiérrez|María Vázquez|Judith Fernández|Tamar Novas|Carlos Blanco,-0.6124
791523,Wildwood,"Prue and her classmate Curtis are drawn into a forbidden magical forest filled with enchanted creatures, loyal allies, and formidable adversaries as they embark on a desperate quest to save Prue’s kidnapped baby brother, Mac, from the crows led by a mysterious woman named Alexandra.",0.0,/feyEk59rpGXZHKqej9HkUHOnIg2.jpg,Adventure|Animation|Family|Fantasy,Travis Knight,Peyton Elizabeth Lee|Jacob Tremblay|Carey Mulligan|Mahershala Ali|Awkwafina,0.4215
1366242,DRAGN,"During a team-building retreat in a remote forest, a group of colleagues unwittingly becomes the prey of a rogue AI-driven drone.",5.0,/sCfVHr5BUwwWETbaDJlEbYyUBrx.jpg,Action|Horror|Thriller|Science Fiction,Peter Webber,James Paxton|Lilly Krug|Carlos Bardem|Alice Pagani|Jadran Malkovich,0.2023
1012611,Vitrival – The Most Beautiful Village in the World,"Benjamin and Little Pierre, cousins and local policemen, patrol Vitrival while listening to Radio Chevauchoir. They have a lot to do: dick graffitis are popping up on the village walls. Of course, no one has seen or heard anything. At the same time, one villager commits suicide, then two, then three. Season after season, dick graffitis and suicides proliferate. What can Benjamin and Pierre do about it? Days and celebrations will keep flowing, no matter what.",5.0,/zueAbhzAiSQFNOg0kJslMgmeK3y.jpg,Drama|Comedy,Noëlle Bastin,Pierre Bastin|Benjamin Lambillotte|Louise Bastin|François Bastin,-0.936
1241634,Saiyaara,"Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond.",6.4,/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg,Romance|Drama|Music,Mohit Suri,Ahaan Panday|Aneet Padda|Alam Khan|Rajesh Kumar|Geeta Agrawal Sharma,0.4588
1376439,Jean Valjean,"Jean Valjean is released from prison after nineteen years of hard labor, violence, and suffering. Filled with anger and a deep sense of injustice, he has become a dangerous man who trusts no one and nothing. When he arrives in a small village in Provence, he is repeatedly turned away. Desperate, he unknowingly finds refuge at the house of Bishop Bienvenu, who lives simply, with his sister and a single servant. There, he is surprised by their warm welcome, and his inner demons start to waver. But the temptation to be what society sees in him still haunts him, and he steals the Bishop’s silverware. When the police ultimately catches him, the Bishop forgives him and gifts him the candlesticks. This acts becomes the starting point of Jean Valjean’ transformation into a new man who reclaims his humanity.",5.926,/3bmcseY7WP3knLlG14i220hJl25.jpg,Drama|History,Éric Besnard,Grégory Gadebois|Bernard Campan|Isabelle Carré|Alexandra Lamy|Dominique Pinon,-0.9081
1412598,Killer Whale,Follows best friends Maddie and Trish as they find themselves trapped in a remote lagoon with the dangerous killer whale named Ceto.,5.612,/xC6zdIoIHjhOIFmjNyGgtzhuhiF.jpg,Thriller|Horror|Action,Jo-Anne Brechin,Virginia Gardner|Mel Jarnson|Mitchell Hope|Isaac Crawley|Scott James George,-0.5423
1669051,Kesong Puti,"Have a taste of VMX Newest Temptation Apphle Celso. Lena, a Kesong Puti vendor, meets a charming dairy supplier Manny. Their chemistry sparks a daring secret that transforms her humble cheese into their town’s obsession.",3.75,/8zYU8hlKR5111IToxXvv5575tZG.jpg,Drama,Rodante Pajemna Jr.,Apphle Celso|Van Allen Ong|Rinoa Halili|Mark Dionisio|Aya Fortes,0.5994
1692530,Behind Bars - Shot in the Spotlight,,6.0,/wsUj9daGkt4tfaHtjGldnj0q8ab.jpg,Documentary,Unknown,,0.0
1430968,Idiotka,"In West Hollywood’s Russian district, Margarita lives out the American Dream: competing on a reality show. Will she slay, serve, or survive?",6.2,/4qad2d5lrrZsni5n8tzm82CpyOX.jpg,Comedy,Nastasya Popov,Anna Baryshnikov|Galina Jovovich|Mark Ivanir|Nerses Stamos|Camila Mendes,0.25
516729,Paddington in Peru,"Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",6.806,/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,Adventure|Comedy|Family,Dougal Wilson,Ben Whishaw|Hugh Bonneville|Emily Mortimer|Samuel Joslin|Madeleine Harris,0.8555
829280,Enola Holmes 2,"Enola takes on her first official case as a detective, but to solve the mystery of a missing girl, she'll need help from friends — and brother Sherlock.",7.406,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,Adventure|Mystery|Crime,Harry Bradbeer,Millie Bobby Brown|Henry Cavill|David Thewlis|Louis Partridge|Susan Wokoma,0.7964
1716132,NXT The Great American Bash 2026,"The 2026 NXT The Great American Bash, also promoted as NXT The Great American Bash: Orlando, is a professional wrestling livestreaming event produced by WWE. It is the 14th Great American Bash under the WWE banner, the seventh annual produced specifically for its developmental brand NXT, and the 28th Great American Bash event overall.",6.25,/3OmA7Lh3em10dFQWVh27QIgBLTN.jpg,Action,Unknown,Valerie Loureda|Peyton Prussin|Takaaki Watanabe|Joe Ariola|David Bostian,0.9648
1552513,Andy Lau “TODAY…is the Day” Hong Kong Concert Tour 2024/25,"This concert was professionally filmed for the Hong Kong show, as part of Andy Lau's most recent tour across 72 shows from 5th July 2024 to 10th January 2025",0.0,/nWV0Jp0ii6UC5UWnFZSqP8w06KD.jpg,Music,Unknown,Andy Lau,0.0
1114967,Good Fortune,A well-meaning but rather inept angel named Gabriel meddles in the lives of a struggling gig worker and a wealthy capitalist.,6.902,/rywxUbd4zvHiRP7nOHeDzuQSLIZ.jpg,Comedy|Fantasy,Aziz Ansari,Keanu Reeves|Aziz Ansari|Seth Rogen|Keke Palmer|Sandra Oh,-0.1154
1693442,Monay,"Mona, a desperate woman fighting to save the bakery she shares with her younger sister, Monina. When a wealthy businessman offers financial help in exchange for a risky arrangement, Mona must risk love, family, and herself.",0.0,/e7pV3szTcQMoPJdJYs9s0AjIty6.jpg,Drama,Christopher Novabos,Sahara Bernales|Kim Yashii|Rash Flores|Sahil Khan,0.7964
1484401,El poder del silencio,,5.0,/6WTKlioUNLYPxK7l1rFwG98ipGa.jpg,Thriller|Drama|Crime,Saúl Pérez Ruano,Javier Chueca|Nuria Santos|Jonatan F. Txakartegi,0.0
959646,Zombie Land Saga: Yumeginga Paradise,"It’s an alien vs. zombie showdown! Zombie idol group Franchouchou is ready to rock the upcoming Saga Expo—until an alien spaceship appears and rains destruction. As if things couldn’t get any worse, the legendary Tae Yamada regains consciousness and announces her intention to go solo to stop the invasion. With Franchouchou scattered and Earth in peril, can the group reunite in time to save Saga?",7.5,/rLyDvszQJi6mvs1Lykr0D7VTzkK.jpg,Animation|Comedy|Music|Action,Takafumi Ishida,Kaede Hondo|Asami Tano|Risa Taneda|Maki Kawase|Rika Kinugawa,-0.7424
937941,Shelby Oaks,A woman's obsessive search for her missing sister leads her into a terrifying mystery at the hands of an unknown evil.,5.66,/i3omY4P6QUzFQlEeclWY92RuXCH.jpg,Horror|Mystery,Chris Stuckmann,Camille Sullivan|Sarah Durn|Brendan Sexton III|Michael Beach|Robin Bartlett,-0.9042
1248226,Playdate,"When out-of-work accountant Brian joins stay-at-home dad Jeff for a playdate with their sons, he expects a laid-back afternoon. Instead, they're chased by mercenaries, and Brian—totally unprepared—must survive one absurd obstacle after another.",6.114,/fGodXWqJkkkbSebPIlxLSygV8GY.jpg,Action|Comedy|Family,Luke Greenfield,Alan Ritchson|Kevin James|Banks Pierce|Benjamin Pajak|Alan Tudyk,-0.3612
1362786,Old Bandits,"An elderly retired couple teams up with young partners to plan a daring bank robbery, while trying to outwit a detective determined to stop them.",7.2,/eYZUzJMumKoUPX5Q40xBsgFs6dY.jpg,Comedy|Action|Crime,Cláudio Torres,Fernanda Montenegro|Ary Fontoura|Bruna Marquezine|Vladimir Brichta|Lázaro Ramos,0.4019
1107215,Once Upon My Mother,"In 1963, Esther gives birth to Roland, the youngest of a large family. Roland is born with a club foot that prevents him from standing. Against everyone's advice, she promises her son that he will walk like the others and that he will have a fabulous life. From then on, Esther will do everything in her power to keep this promise. Through decades of trials and miracles of life, this film is the story of a true, funny and moving story, that of an incredible destiny and the greatest love there is: that of a mother for her child.",6.97,/9MZjFDA3ILz3n23Iqj1ozYfi8yt.jpg,Drama|Comedy,Ken Scott,Leïla Bekhti|Jonathan Cohen|Joséphine Japy|Sylvie Vartan|Jeanne Balibar,0.9764
